-52.233509	4.930701
-52.454112	5.106713
-52.740426	5.261604
-53.047861	5.38364
-53.301319	5.482207
-53.512535	5.538531
-53.599368	5.580774
-53.742524	5.714544
-53.798848	5.723931
-53.90915	5.547918
-54.028838	5.482207
NA NA
-50.19411	0.457633
-50.248087	0.413043
-50.337267	0.314476
-50.337267	0.204175
-50.215231	0.058671
-50.048606	0.037549
NA NA
-49.863206	0.225296
-50.006363	0.248765
-50.126052	0.335597
-50.19411	0.457633
NA NA
-50.931016	-0.007041
-50.733882	0.213562
-50.578991	0.32621
-50.435834	0.525691
-50.280943	0.701704
-50.158907	0.769762
-50.027484	0.957509
NA NA
-49.863206	1.731964
-50.083808	1.800023
-50.346654	1.80941
-50.445221	1.910324
-50.468689	2.020625
-50.555522	2.285817
-50.665824	2.619068
-50.820715	2.994562
-50.931016	3.3372
-50.963872	3.62586
-50.963872	3.780751
-51.053051	3.935643
-51.196208	4.135123
-51.294775	4.233691
-51.362834	4.27828
-51.383955	4.290015
-51.405077	4.189101
-51.482522	4.057678
-51.592823	4.069412
NA NA
-59.905313	8.462687
-60.027349	8.561255
-60.18224	8.59411
-60.280807	8.584723
-60.50141	8.40871
-60.632832	8.462687
-60.778336	8.486156
-60.942615	8.507277
-60.954349	8.584723
-60.820579	8.584723
-60.677422	8.671556
-60.644567	8.781857
-60.733746	8.758389
-60.743134	8.922667
-60.820579	9.23949
-60.921493	9.415503
-61.163217	9.546925
-61.372085	9.591515
-61.395554	9.600903
-61.472999	9.678348
-61.559832	9.69947
-61.649012	9.765181
-61.726458	9.798037
-61.735845	9.809771
-61.792169	9.852014
-61.803903	9.852014
-61.85788	9.842627
-62.022159	9.875482
-62.13246	9.875482
-62.26623	9.798037
-62.409387	9.896604
NA NA
-80.038812	9.065824
-79.994222	9.086946
-79.883921	9.110414
-79.851065	9.23949
-79.862799	9.46948
-79.719642	9.591515
-79.487306	9.612637
-79.254969	9.612637
-79.156402	9.600903
-79.111812	9.546925
-78.9358	9.502335
-78.726931	9.46948
-78.52745	9.415503
-78.29746	9.361525
-78.097979	9.251224
-77.954822	9.131535
-77.832787	9.021234
-77.713098	8.934401
-77.569942	8.781857
NA NA
-77.900845	7.24468
-78.065124	7.408959
-78.229402	7.596705
-78.363172	7.904141
-78.339703	8.068419
-78.29746	8.298409
-78.196546	8.375855
-78.065124	8.375855
-78.187159	8.486156
-78.440617	8.429832
-78.583774	8.626966
-78.837232	8.791244
-79.078957	8.922667
-79.344149	8.967257
-79.642197	8.856956
-79.740764	8.68329
-79.907389	8.429832
NA NA
-77.900845	7.24468
-77.900845	7.20009
-77.844521	7.101523
-77.745954	6.937245
-77.722486	6.859799
-77.635653	6.716642
-77.480762	6.672052
-77.41505	6.585219
-77.41505	6.409207
-77.424438	6.26605
-77.480762	6.144014
-77.424438	5.935146
-77.370461	5.791989
-77.370461	5.669954
-77.436172	5.61363
-77.525352	5.526797
-77.501883	5.515063
-77.469028	5.33905
-77.447906	5.008146
-77.391582	4.764075
-77.358726	4.632653
-77.370461	4.477761
-77.45964	4.290015
-77.492496	4.102268
-77.45964	3.935643
-77.41505	3.858197
-77.325871	3.858197
-77.084147	3.902787
-76.950377	3.956764
-77.060678	3.747896
-77.138124	3.682184
-77.227304	3.548415
-77.370461	3.405258
-77.480762	3.294957
-77.534739	3.161187
-77.635653	3.06262
-77.680243	2.907729
-77.767076	2.717635
-77.856255	2.663658
-78.032268	2.607334
-78.154303	2.619068
-78.384293	2.574478
-78.461739	2.562744
-78.583774	2.398466
-78.637751	2.252962
-78.682341	2.121539
-78.66122	1.931445
-78.628364	1.832878
-78.628364	1.800023
-78.715197	1.800023
-78.825498	1.743699
-78.968655	1.633397
-78.992124	1.612276
-78.992124	1.478506
-78.924065	1.412795
-78.881822	1.377592
NA NA
-78.870088	1.377592
-78.89121	1.311881
-79.001511	1.234435
-79.189258	1.1124
-79.433329	1.013833
-79.585873	0.901185
-79.642197	0.812005
-79.829944	0.823739
NA NA
-75.671352	10.016292
-75.683086	9.908338
-75.683086	9.809771
-75.683086	9.666614
-75.69482	9.546925
-75.826243	9.436624
-75.981134	9.415503
-76.147759	9.349791
-76.246327	9.197247
-76.344894	8.988379
-76.544375	8.847568
-76.720387	8.725533
-76.884666	8.650434
-76.908134	8.540133
-76.840076	8.4533
-76.764977	8.420444
-76.764977	8.385242
-76.764977	8.211576
-76.753243	8.056685
-76.786099	7.981586
-76.8964	7.936996
-76.962111	7.981586
-76.98558	8.145865
-77.051291	8.211576
-77.138124	8.342999
-77.248425	8.462687
-77.349339	8.540133
-77.41505	8.650434
-77.447906	8.659822
-77.569942	8.781857
NA NA
-71.317973	10.114859
-71.195937	9.938847
-71.109104	9.711204
-71.064515	9.481214
-71.064515	9.32867
-71.085636	9.218368
-71.261649	9.065824
-71.493985	9.021234
-71.616021	9.044703
-71.669998	9.251224
-71.803768	9.492948
-71.93519	9.600903
-71.97978	9.720591
-72.012636	9.875482
NA NA
-81.803632	7.707007
-81.759042	7.695272
-81.76843	7.707007
-81.878731	7.584971
-81.890465	7.432427
-81.747308	7.298657
-81.726187	7.486404
-81.714452	7.683538
-81.803632	7.707007
NA NA
-83.235202	10.114859
-83.038067	9.896604
-82.817465	9.732325
-82.718898	9.678348
NA NA
-82.718898	9.678348
-82.641452	9.657227
-82.474827	9.535191
-82.37626	9.32867
-82.254224	9.262958
-82.221369	9.316935
-82.155657	9.32867
-82.155657	9.176125
-82.167392	9.011847
-81.935055	9.000113
-81.735574	9.011847
-81.526706	8.86869
-81.284982	8.835834
-81.040911	8.86869
-80.897754	8.955523
-80.733475	9.044703
-80.533994	9.086946
-80.325126	9.176125
-80.092789	9.32867
-80.038812	9.251224
-80.038812	9.065824
NA NA
-79.907389	8.429832
-80.160847	8.298409
-80.33686	8.253819
-80.435427	8.166986
-80.468283	8.002708
-80.390837	7.871285
-80.259415	7.728128
-80.137379	7.629561
-80.083402	7.486404
-80.203091	7.432427
-80.357982	7.310391
-80.557463	7.223559
-80.766331	7.211824
-80.921222	7.223559
-80.930609	7.310391
-80.954078	7.420693
-80.954078	7.51926
-81.019789	7.629561
-81.064379	7.772718
-81.17468	7.793839
-81.207536	7.683538
-81.228657	7.596705
-81.362427	7.641295
-81.482116	7.772718
-81.592417	7.871285
-81.669862	8.014442
-81.681597	8.014442
-81.693331	8.035563
-81.76843	8.145865
-81.956176	8.188108
-82.188513	8.265553
-82.364526	8.277287
-82.463093	8.331265
-82.617984	8.319531
-82.751753	8.342999
-82.883176	8.319531
-82.916032	8.232698
-82.927766	8.134131
-82.972356	8.113009
-83.026333	8.310143
NA NA
-83.026333	8.310143
-83.082657	8.354733
-83.1249	8.40871
-83.157756	8.605844
-83.345503	8.704411
-83.479272	8.716146
-83.390093	8.561255
-83.368971	8.474422
-83.544984	8.495543
-83.720996	8.6387
-83.699875	8.8241
-83.720996	9.110414
-83.986189	9.295814
-84.239647	9.436624
-84.394538	9.525804
-84.558817	9.579781
-84.647996	9.678348
-84.701973	9.875482
-84.791153	9.938847
NA NA
-85.176034	10.016292
-85.044611	9.983437
-84.967166	9.863748
-85.021143	9.753447
-85.098589	9.645492
-85.232358	9.765181
-85.396637	9.863748
-85.551528	9.875482
-85.694685	9.962315
NA NA
-79.829944	0.823739
-80.071668	0.746294
-80.104523	0.570281
-80.071668	0.359066
-80.059934	0.171319
NA NA
-91.383413	0.147851
-91.371679	0.103261
NA NA
-91.52657	-0.05163
-91.493714	0.037549
-91.406881	0.114995
-91.383413	0.147851
NA NA
5.001106	5.824845
4.965903	5.911678
4.822746	6.099424
4.592756	6.22146
4.449599	6.308293
4.27124	6.352883
4.074106	6.364617
3.865237	6.385738
3.543721	6.376351
3.24802	6.352883
2.982827	6.331761
2.872526	6.331761
2.795081	6.320027
NA NA
2.795081	6.320027
2.729369	6.320027
2.574478	6.308293
2.332754	6.275437
2.121539	6.26605
1.978382	6.254316
NA NA
1.978382	6.254316
1.825838	6.22146
1.605235	6.165136
1.372899	6.099424
1.274331	6.054835
NA NA
1.274331	6.054835
1.218007	6.033713
1.095972	5.869435
1.009139	5.747399
0.842514	5.714544
0.767415	5.780255
0.621911	5.747399
0.403656	5.723931
0.19244	5.669954
NA NA
5.001106	5.824845
5.076204	5.813111
5.120794	5.702809
5.186506	5.637098
5.254564	5.449351
5.385987	5.404761
5.451698	5.404761
5.353131	5.33905
5.364865	5.130182
5.451698	4.796931
5.561999	4.698364
5.672301	4.576329
5.76148	4.421437
5.982083	4.355726
6.167483	4.379194
6.212073	4.212569
6.411554	4.311136
6.533589	4.379194
6.566445	4.343992
6.632156	4.388582
6.730723	4.334604
6.787047	4.379194
6.82929	4.379194
6.897348	4.41205
6.96306	4.498883
7.028771	4.531739
7.106217	4.653774
7.249374	4.599797
7.523953	4.477761
7.735169	4.498883
7.932303	4.498883
8.152905	4.489496
8.176374	4.698364
8.242085	4.864989
8.340652	4.829787
8.396976	4.742954
NA NA
9.232449	-0.194787
9.255918	0.248765
9.333363	0.23703
9.420196	0.147851
9.575087	0.093873
9.79569	0.082139
9.84028	0.136116
9.783956	0.180706
9.619677	0.213562
9.47652	0.314476
9.377953	0.403656
9.309895	0.513957
9.342751	0.603137
9.47652	0.612524
9.530497	0.701704
9.52111	0.880063
9.52111	0.97863
NA NA
9.52111	0.97863
9.530497	0.957509
9.575087	1.02322
9.563353	1.06781
9.309895	1.222701
9.342751	1.290759
9.443665	1.433916
9.509376	1.544218
9.553966	1.755433
9.673654	1.987769
9.673654	2.166129
NA NA
9.673654	2.166129
9.685389	2.23184
9.708857	2.32102
9.718244	2.541622
9.762834	2.795081
9.84028	3.083741
9.852014	3.194043
9.88487	3.238632
9.783956	3.372402
9.664267	3.494438
9.631411	3.560149
9.542232	3.682184
9.542232	3.747896
9.607943	3.769017
9.640799	3.846463
9.631411	4.001354
9.575087	4.045944
9.453052	4.03421
9.43193	3.968498
9.342751	3.947377
9.133882	4.024822
8.981338	4.102268
8.892158	4.266546
8.835834	4.421437
8.793591	4.543473
8.725533	4.543473
8.615232	4.543473
8.528399	4.510617
8.439219	4.566941
8.439219	4.609184
8.450953	4.677242
8.396976	4.742954
NA NA
8.605844	3.813607
8.6387	3.792486
8.725533	3.747896
8.814713	3.703306
8.880424	3.62586
8.859303	3.515559
8.793591	3.3372
8.659822	3.262101
8.516665	3.294957
8.418098	3.393524
8.439219	3.449848
8.507277	3.58127
8.582376	3.747896
8.605844	3.813607
NA NA
6.488999	0.314476
6.444409	0.32621
6.444409	0.23703
6.444409	0.082139
6.488999	0.082139
6.566445	0.171319
6.632156	0.302742
6.566445	0.302742
6.488999	0.314476
NA NA
-14.02938	9.971702
-14.249983	10.114859
-14.34855	10.168837
-14.43773	10.311994
-14.48232	10.419948
-14.503441	10.572492
-14.491707	10.659325
-14.580887	10.659325
-14.670066	10.692181
-14.670066	10.746158
-14.702922	10.856459
-14.691188	10.964414
-14.747512	10.95268
-14.822611	10.856459
-14.878935	10.769626
-14.968114	10.746158
-15.054947	10.832991
NA NA
-15.054947	10.832991
-15.087803	10.877581
-15.054947	11.051247
-15.022092	11.095836
-15.176983	11.072368
-15.27555	11.095836
-15.352995	11.203791
-15.385851	11.335214
-15.352995	11.431434
-15.331874	11.508879
-15.397585	11.616834
-15.430441	11.703667
-15.296671	11.799887
-15.198104	11.832743
-15.043213	11.844477
-14.857813	11.853864
-14.834345	11.943044
-15.043213	11.919576
-15.27555	11.898454
-15.418707	11.853864
-15.672165	11.736522
-15.815322	11.713054
-15.881033	11.736522
-15.892767	11.877333
-16.003069	11.865598
-16.190816	11.898454
-16.256527	11.985287
-16.268261	12.083854
-16.268261	12.147219
-16.43254	12.191808
NA NA
-16.43254	12.191808
-16.643755	12.255173
-16.754056	12.395983
-16.718853	12.548527
-16.718853	12.764436
-16.709466	12.893512
-16.697732	13.013201
NA NA
-16.697732	13.013201
-16.685998	13.078912
-16.718853	13.207988
-16.67661	13.391041
-16.620286	13.433284
-16.542841	13.337064
-16.444274	13.261965
-16.333972	13.238497
-16.301117	13.271353
-16.378562	13.358186
-16.399684	13.454406
NA NA
-16.399684	13.454406
-16.43254	13.541239
-16.500598	13.691436
-16.500598	13.757148
-16.653142	13.949588
-16.763443	14.186618
-16.9066	14.433036
-17.073226	14.594968
-17.183527	14.679454
-17.204648	14.724044
-17.204648	14.745165
-17.150671	14.841385
-17.007514	14.970461
-16.754056	15.289631
-16.521719	15.686246
-16.411418	15.866952
-16.399684	15.909195
NA NA
-16.399684	15.909195
-16.399684	15.942051
-16.399684	16.132145
-16.399684	16.556922
-16.333972	16.939456
-16.134492	17.385355
-16.02419	17.702177
-15.991335	18.122261
-15.981947	18.417962
-16.035924	18.90141
-16.101636	19.016405
-16.223671	19.1314
-16.345707	19.288638
-16.444274	19.41302
-16.465395	19.464651
-16.399684	19.455263
-16.345707	19.528015
-16.256527	19.69464
-16.20255	19.934018
NA NA
-15.881033	11.095836
-16.003069	11.105224
-16.134492	11.051247
-16.092248	10.943292
-15.937357	11.030125
-15.881033	11.095836
NA NA
-24.9891	17.141284
-25.188581	17.120162
-25.298883	17.120162
-25.275414	16.95119
-25.242559	16.908947
-25.07828	16.960577
-24.967979	17.035676
-24.944511	17.087307
-24.9891	17.141284
NA NA
-23.930678	16.556922
-23.975268	16.58039
-24.094956	16.589778
-24.249847	16.610899
-24.315559	16.622633
-24.327293	16.526413
-24.282703	16.472436
-24.216992	16.526413
-24.163014	16.5358
-24.029245	16.5358
-23.930678	16.556922
NA NA
-22.893377	16.887826
-22.905111	16.876091
-22.926232	16.737628
-22.926232	16.632021
-22.851134	16.632021
-22.815931	16.779871
-22.883989	16.866704
-22.893377	16.887826
NA NA
-22.872255	16.122757
-22.740832	16.143879
-22.663387	16.101636
-22.639918	15.984294
-22.740832	15.897461
-22.827665	15.897461
-22.883989	15.97256
-22.905111	16.035924
-22.872255	16.122757
NA NA
-23.698341	15.247388
-23.721809	15.247388
-23.721809	15.04556
-23.721809	14.883628
-23.611508	14.850773
-23.435496	14.90475
-23.390906	15.00097
-23.444883	15.076069
-23.578653	15.184023
-23.698341	15.247388
NA NA
-24.339027	14.916484
-24.348414	14.916484
-24.437594	14.90475
-24.458716	14.820264
-24.42586	14.766287
-24.339027	14.754552
-24.273316	14.829651
-24.339027	14.916484
NA NA
-70.060069	18.385106
-69.884056	18.469592
-69.729165	18.460205
-69.532031	18.439084
-69.320816	18.439084
-69.123682	18.439084
-68.924201	18.385106
-68.8139	18.270111
-68.661355	18.24899
-68.527586	18.354598
-68.417285	18.511835
-68.384429	18.680808
-68.506464	18.744172
-68.605031	18.816924
-68.703598	18.931919
-68.825634	19.004671
-69.013381	19.046914
-69.156538	19.058648
-69.201127	19.058648
-69.255105	19.068035
-69.398262	19.089157
-69.597743	19.161909
-69.597743	19.192418
-69.37714	19.173643
-69.233983	19.255782
-69.37714	19.36139
-69.609477	19.328534
-69.839467	19.464651
-69.949768	19.64301
NA NA
-66.046981	18.502448
-66.058715	18.52357
-65.89209	18.469592
-65.760667	18.385106
-65.671487	18.281846
-65.805257	18.164504
-65.98127	18.007266
-66.246462	17.97441
-66.45533	17.943901
-66.621956	17.995532
-66.830824	17.995532
-67.051426	17.97441
-67.203971	18.007266
-67.194583	18.19736
-67.239173	18.333476
-67.248561	18.439084
-67.138259	18.52357
-66.950513	18.532957
-66.697054	18.532957
-66.476452	18.532957
-66.246462	18.52357
-66.046981	18.502448
NA NA
-64.934581	18.406228
-65.021414	18.342863
-65.012027	18.291233
-64.934581	18.312355
-64.934581	18.406228
NA NA
-64.845401	17.765542
-64.86887	17.732686
-64.845401	17.681056
-64.7351	17.786663
-64.845401	17.765542
NA NA
-62.409387	9.896604
-62.463364	10.159449
-62.507954	10.180571
-62.597133	10.222814
-62.662845	10.333115
-62.728556	10.365971
-62.871713	10.365971
-62.960893	10.387092
-62.960893	10.506781
-62.716822	10.551371
-62.585399	10.551371
-62.507954	10.527902
-62.353063	10.527902
-62.233374	10.638204
-62.144194	10.638204
-61.979916	10.680447
-61.956447	10.725037
-62.209906	10.736771
-62.287351	10.746158
-62.287351	10.713302
-62.376531	10.692181
-62.618255	10.713302
-62.773146	10.746158
-62.928037	10.746158
-63.125171	10.757892
-63.291797	10.769626
-63.57811	10.713302
-63.831569	10.692181
-63.974726	10.692181
-64.129617	10.680447
-64.228184	10.671059
-64.249305	10.593614
-64.249305	10.560758
-64.139004	10.572492
-64.040437	10.572492
-63.85269	10.560758
-63.721267	10.539637
-63.697799	10.506781
-63.89728	10.431682
-64.183594	10.473925
-64.359607	10.375358
-64.493376	10.288525
-64.547353	10.246282
-64.713979	10.201692
-65.033148	10.147715
-65.274872	10.147715
-65.396908	10.168837
-65.408642	10.168837
-65.540065	10.168837
-65.716077	10.25567
-65.960148	10.398826
-66.02586	10.464538
-66.035247	10.473925
-66.046981	10.473925
-66.046981	10.518515
-66.046981	10.638204
-66.180751	10.659325
-66.366151	10.671059
-66.765113	10.638204
-66.973981	10.638204
-67.29315	10.572492
-67.61232	10.527902
-67.800067	10.495047
-67.889247	10.485659
-68.076993	10.527902
-68.196682	10.647591
-68.26474	10.800135
-68.274128	10.811869
-68.274128	10.877581
-68.241272	10.889315
-68.274128	11.084102
-68.363307	11.248381
-68.560441	11.302358
-68.682477	11.365723
-68.759922	11.4197
-68.992259	11.431434
-69.013381	11.431434
-69.123682	11.485411
-69.189393	11.508879
-69.210515	11.508879
-69.222249	11.508879
-69.266839	11.518267
-69.356019	11.508879
-69.431117	11.530001
-69.487441	11.530001
-69.586008	11.530001
-69.609477	11.572244
-69.630598	11.595712
-69.663454	11.637955
-69.708044	11.703667
-69.729165	11.757644
-69.762021	11.93131
-69.830079	12.147219
-69.940381	12.245786
NA NA
-70.017826	11.637955
-69.928646	11.670811
-69.872322	11.682545
-69.818345	11.551123
-69.818345	11.443168
-69.982624	11.431434
NA NA
-69.046236	12.299763
-69.123682	12.419452
-69.123682	12.386596
-69.111948	12.288029
-69.046236	12.191808
-68.935935	12.147219
-68.804512	12.093241
-68.804512	12.147219
-68.935935	12.201196
-69.046236	12.299763
NA NA
-68.375041	12.288029
-68.440753	12.342006
-68.396163	12.255173
-68.318717	12.180074
-68.274128	12.083854
-68.241272	12.07212
-68.22015	12.224664
-68.274128	12.266907
-68.375041	12.288029
NA NA
-63.89728	11.170935
-63.831569	11.116958
-63.786979	10.997269
-63.89728	10.943292
-64.007581	10.877581
-64.096761	10.898702
-64.162472	10.943292
-64.326751	10.943292
-64.371341	11.039512
-64.293895	11.095836
-64.195328	11.095836
-64.106148	11.030125
-63.974726	11.126345
-63.89728	11.170935
NA NA
-61.548098	12.180074
-61.592688	12.158953
-61.649012	12.137831
-61.702989	11.985287
-61.583301	12.050998
-61.548098	12.180074
NA NA
-61.031794	13.304208
-61.074037	13.283087
-61.085772	13.154011
-61.074037	13.067178
-61.031794	13.121155
-61.031794	13.261965
-61.031794	13.304208
NA NA
-60.921493	14.036421
-60.942615	13.940201
-60.97547	13.811125
-60.998939	13.736026
-60.921493	13.712558
-60.853435	13.745413
-60.853435	13.841634
-60.876903	13.973056
-60.921493	14.036421
NA NA
-61.196073	14.90475
-61.106893	14.883628
-60.998939	14.775674
-60.93088	14.627823
-60.853435	14.477626
-60.876903	14.454158
-60.998939	14.433036
-61.052916	14.477626
-61.118627	14.637211
-61.184339	14.754552
-61.207807	14.829651
-61.196073	14.90475
NA NA
-61.318108	15.620535
-61.372085	15.620535
-61.372085	15.514927
-61.372085	15.355342
-61.327496	15.238
-61.240663	15.238
-61.207807	15.343608
-61.217194	15.439828
-61.217194	15.55717
-61.318108	15.620535
NA NA
-61.416675	16.505291
-61.494121	16.493557
-61.515242	16.430193
-61.548098	16.345707
-61.649012	16.345707
-61.747579	16.366828
-61.803903	16.186122
-61.780435	16.014803
-61.637278	16.005416
-61.583301	16.186122
-61.538711	16.218978
-61.38382	16.228365
-61.252397	16.282342
-61.273518	16.345707
-61.372085	16.38795
-61.416675	16.505291
NA NA
-61.825025	17.153018
-61.846146	17.141284
-61.879002	17.066185
-61.869615	17.002821
-61.803903	16.993433
-61.714723	17.045064
-61.702989	17.087307
-61.768701	17.120162
-61.825025	17.153018
NA NA
-62.78488	17.427598
-62.895181	17.436985
-62.859979	17.343112
-62.794268	17.289134
-62.749678	17.310256
-62.749678	17.406476
-62.78488	17.427598
NA NA
-60.513144	11.344601
-60.522531	11.344601
-60.623445	11.311745
-60.722012	11.224912
-60.787724	11.182669
-60.743134	11.149814
-60.590589	11.248381
-60.513144	11.344601
NA NA
-60.942615	10.832991
-61.118627	10.811869
-61.494121	10.757892
-61.693602	10.671059
-61.571566	10.201692
-61.702989	10.126594
-61.759313	10.093738
-61.482387	10.07027
-61.252397	10.060882
-61.031794	10.159449
-60.963736	10.321381
-60.987204	10.539637
-60.987204	10.647591
-60.963736	10.757892
-60.942615	10.811869
-60.942615	10.832991
NA NA
-74.955567	20.006769
-75.274737	19.882387
-75.485952	19.882387
-75.781653	19.945752
-76.046846	19.955139
-76.300304	19.955139
-76.598352	19.976261
-76.917521	19.92463
-77.138124	19.891775
-77.337605	19.861266
-77.656774	19.840144
NA NA
-77.149858	18.469592
-77.072412	18.460205
-77.039557	18.439084
-76.908134	18.375719
-76.797833	18.260724
-76.642942	18.24899
-76.422339	18.24899
-76.344894	18.058896
-76.290916	17.92278
-76.466929	17.892271
-76.732121	17.965023
-76.929256	17.892271
-77.095881	17.892271
-77.161592	17.774929
-77.370461	17.786663
-77.469028	17.87115
-77.722486	17.892271
-77.877377	18.016653
-78.020534	18.155117
-78.220015	18.218481
-78.339703	18.342863
-78.306848	18.427349
-78.121448	18.481327
-77.966557	18.544691
-77.900845	18.565813
-77.722486	18.554079
-77.591063	18.52357
-77.447906	18.502448
-77.293015	18.481327
-77.149858	18.469592
NA NA
-73.04759	18.962428
-73.014735	18.941306
-72.895046	18.889676
-72.86219	18.732438
-72.993613	18.795803
-73.235337	18.816924
-73.324517	18.941306
-73.22595	18.983549
-73.04759	18.962428
NA NA
-71.803768	19.797901
-71.911722	19.767392
-72.132325	19.736883
-72.364661	19.758005
-72.629854	19.891775
-72.895046	19.955139
-73.202481	19.945752
-73.479408	19.779126
-73.41135	19.631276
-73.258805	19.652397
-73.038203	19.652397
-72.838722	19.518628
-72.794132	19.382511
-72.805866	19.204152
-72.8176	19.089157
-72.761276	18.995284
-72.585264	18.838046
-72.442107	18.732438
-72.453841	18.5752
-72.695565	18.52357
-72.949023	18.469592
-73.258805	18.481327
-73.554507	18.52357
-73.589709	18.584587
-73.819699	18.584587
-74.096626	18.62683
-74.359471	18.617443
-74.427529	18.439084
-74.284372	18.270111
-74.040301	18.227868
-73.908879	18.058896
-73.819699	18.164504
-73.643686	18.260724
-73.378494	18.260724
-73.18136	18.227868
-72.937289	18.185625
-72.784745	18.143382
-72.641588	18.155117
-72.552408	18.206747
-72.320071	18.270111
-72.132325	18.260724
-71.946925	18.122261
-71.768565	18.049509
NA NA
-71.768565	18.049509
-71.702854	17.953289
-71.693466	17.838294
-71.616021	17.765542
-71.550309	17.659934
-71.41654	17.723299
-71.252261	17.943901
-71.130226	18.164504
-71.031659	18.302967
-70.876768	18.363985
-70.700755	18.439084
-70.656165	18.312355
-70.524742	18.206747
-70.268937	18.24899
-70.060069	18.385106
NA NA
-69.949768	19.64301
-70.182105	19.664132
-70.435563	19.809635
-70.667899	19.830757
-70.921358	19.903509
-71.118492	19.912896
-71.306239	19.873
-71.50572	19.92463
-71.702854	19.873
-71.803768	19.797901
NA NA
-71.306239	11.823355
-71.261649	11.964165
-71.195937	12.093241
-71.195937	12.147219
-71.228793	12.224664
-71.317973	12.332619
-71.362563	12.374862
-71.46113	12.419452
-71.50572	12.428839
-71.693466	12.503938
-71.768565	12.503938
-71.836623	12.374862
